n 200000
m 942
s 1
t 0
a 2 136 1000
a 2 136 2000
a 2 136 3000
a 2 136 4000
a 2 136 5000
a 2 136 6000
a 2 136 7000
a 2 136 8000
a 2 136 9000
a 4 4 0
a 4 4 0
a 4 4 0
a 4 4 0
a 4 4 0
a 4 4 0
a 4 4 0
a 5 5 0
a 5 5 0
a 5 5 0
a 5 5 0
a 5 5 0
a 5 5 0
a 5 5 0
a 6 6 0
a 6 6 0
a 6 6 0
a 6 6 0
a 6 6 0
a 6 6 0
a 6 6 0
a 7 7 0
a 7 7 0
a 7 7 0
a 7 7 0
a 7 7 0
a 7 7 0
a 7 7 0
a 8 8 0
a 8 8 0
a 8 8 0
a 8 8 0
a 8 8 0
a 8 8 0
a 8 8 0
a 9 9 0
a 9 9 0
a 9 9 0
a 9 9 0
a 9 9 0
a 9 9 0
a 9 9 0
a 10 10 0
a 10 10 0
a 10 10 0
a 10 10 0
a 10 10 0
a 10 10 0
a 10 10 0
a 11 11 0
a 11 11 0
a 11 11 0
a 11 11 0
a 11 11 0
a 11 11 0
a 11 11 0
a 12 12 0
a 12 12 0
a 12 12 0
a 12 12 0
a 12 12 0
a 12 12 0
a 12 12 0
a 13 13 0
a 13 13 0
a 13 13 0
a 13 13 0
a 13 13 0
a 13 13 0
a 13 13 0
a 14 14 0
a 14 14 0
a 14 14 0
a 14 14 0
a 14 14 0
a 14 14 0
a 14 14 0
a 15 15 0
a 15 15 0
a 15 15 0
a 15 15 0
a 15 15 0
a 15 15 0
a 15 15 0
a 16 16 0
a 16 16 0
a 16 16 0
a 16 16 0
a 16 16 0
a 16 16 0
a 16 16 0
a 17 17 0
a 17 17 0
a 17 17 0
a 17 17 0
a 17 17 0
a 17 17 0
a 17 17 0
a 18 18 0
a 18 18 0
a 18 18 0
a 18 18 0
a 18 18 0
a 18 18 0
a 18 18 0
a 19 19 0
a 19 19 0
a 19 19 0
a 19 19 0
a 19 19 0
a 19 19 0
a 19 19 0
a 20 20 0
a 20 20 0
a 20 20 0
a 20 20 0
a 20 20 0
a 20 20 0
a 20 20 0
a 21 21 0
a 21 21 0
a 21 21 0
a 21 21 0
a 21 21 0
a 21 21 0
a 21 21 0
a 22 22 0
a 22 22 0
a 22 22 0
a 22 22 0
a 22 22 0
a 22 22 0
a 22 22 0
a 23 23 0
a 23 23 0
a 23 23 0
a 23 23 0
a 23 23 0
a 23 23 0
a 23 23 0
a 24 24 0
a 24 24 0
a 24 24 0
a 24 24 0
a 24 24 0
a 24 24 0
a 24 24 0
a 25 25 0
a 25 25 0
a 25 25 0
a 25 25 0
a 25 25 0
a 25 25 0
a 25 25 0
