1	0	2	0
1	1	43	0
1	1	62	0
1	1	11	0
1	1	74	0
1	1	107	0
1	1	122	0
1	1	31	0
1	1	28	0
1	1	66	0
1	1	89	0
1	1	48	0
1	1	38	0
1	1	70	0
1	1	95	0
1	1	23	0
1	1	64	0
1	1	44	0
1	1	25	0
1	1	72	0
1	1	122	0
1	1	136	0
2	0	2	0
2	1	11	0
2	1	76	0
2	1	47	0
2	1	82	0
2	1	43	0
2	1	10	0
2	1	74	0
2	1	18	0
2	1	82	0
2	1	43	0
2	1	126	0
2	1	130	0
2	1	7	0
2	1	74	0
2	1	50	0
2	1	41	0
2	1	80	0
2	1	12	0
2	1	54	0
2	1	21	0
2	1	72	0
2	1	105	0
2	1	110	0
2	1	107	0
2	1	122	0
2	1	37	0
2	1	58	0
2	1	14	0
2	1	9	0
2	1	74	0
2	1	107	0
2	1	105	0
2	1	34	0
2	1	60	0
2	1	113	0
2	1	119	0
2	1	4	0
2	1	56	0
2	1	24	0
2	1	42	0
2	1	5	0
2	1	78	0
2	1	86	0
2	1	136	0
3	0	2	0
3	1	43	0
3	1	62	0
3	1	10	0
3	1	74	0
3	1	107	0
3	1	122	0
3	1	31	0
3	1	49	0
3	1	66	0
3	1	89	0
3	1	48	0
3	1	38	0
3	1	70	0
3	1	95	0
3	1	23	0
3	1	64	0
3	1	11	0
3	1	74	0
3	1	50	0
3	1	13	0
3	1	80	0
3	1	44	0
3	1	54	0
3	1	30	0
3	1	72	0
3	1	105	0
3	1	110	0
3	1	107	0
3	1	122	0
3	1	136	0
4	0	2	0
4	1	6	0
4	1	76	0
4	1	18	0
4	1	82	0
4	1	43	0
4	1	7	0
4	1	74	0
4	1	47	0
4	1	82	0
4	1	43	0
4	1	10	0
4	1	74	0
4	1	18	0
4	1	82	0
4	1	43	0
4	1	126	0
4	1	126	0
4	1	130	0
4	1	10	0
4	1	74	0
4	1	50	0
4	1	41	0
4	1	80	0
4	1	8	0
4	1	74	0
4	1	50	0
4	1	52	0
4	1	80	0
4	1	10	0
4	1	74	0
4	1	50	0
4	1	36	0
4	1	80	0
4	1	8	0
4	1	74	0
4	1	50	0
4	1	41	0
4	1	80	0
4	1	12	0
4	1	54	0
4	1	30	0
4	1	72	0
4	1	105	0
4	1	110	0
4	1	107	0
4	1	105	0
4	1	110	0
4	1	107	0
4	1	105	0
4	1	110	0
4	1	107	0
4	1	105	0
4	1	110	0
4	1	107	0
4	1	122	0
4	1	37	0
4	1	58	0
4	1	14	0
4	1	10	0
4	1	74	0
4	1	107	0
4	1	105	0
4	1	34	0
4	1	60	0
4	1	113	0
4	1	119	0
4	1	4	0
4	1	56	0
4	1	24	0
4	1	42	0
4	1	5	0
4	1	78	0
4	1	86	0
4	1	136	0
5	0	2	0
5	1	7	0
5	1	76	0
5	1	18	0
5	1	82	0
5	1	43	0
5	1	11	0
5	1	74	0
5	1	18	0
5	1	82	0
5	1	43	0
5	1	126	0
5	1	130	0
5	1	48	0
5	1	40	0
5	1	70	0
5	1	95	0
5	1	31	0
5	1	49	0
5	1	68	0
5	1	92	0
5	1	136	0
6	0	2	0
6	1	7	0
6	1	76	0
6	1	18	0
6	1	82	0
6	1	43	0
6	1	7	0
6	1	74	0
6	1	18	0
6	1	82	0
6	1	43	0
6	1	8	0
6	1	74	0
6	1	18	0
6	1	82	0
6	1	43	0
6	1	126	0
6	1	126	0
6	1	130	0
6	1	7	0
6	1	74	0
6	1	50	0
6	1	41	0
6	1	80	0
6	1	9	0
6	1	74	0
6	1	107	0
6	1	105	0
6	1	110	0
6	1	107	0
6	1	122	0
6	1	37	0
6	1	58	0
6	1	14	0
6	1	12	0
6	1	54	0
6	1	25	0
6	1	72	0
6	1	105	0
6	1	29	0
6	1	60	0
6	1	113	0
6	1	119	0
6	1	4	0
6	1	56	0
6	1	24	0
6	1	42	0
6	1	5	0
6	1	78	0
6	1	86	0
6	1	136	0
7	0	2	0
7	1	7	0
7	1	76	0
7	1	18	0
7	1	82	0
7	1	43	0
7	1	6	0
7	1	74	0
7	1	47	0
7	1	82	0
7	1	43	0
7	1	126	0
7	1	130	0
7	1	48	0
7	1	38	0
7	1	70	0
7	1	95	0
7	1	31	0
7	1	49	0
7	1	68	0
7	1	92	0
7	1	136	0
8	0	2	0
8	1	7	0
8	1	76	0
8	1	47	0
8	1	82	0
8	1	43	0
8	1	7	0
8	1	74	0
8	1	47	0
8	1	82	0
8	1	43	0
8	1	6	0
8	1	74	0
8	1	18	0
8	1	82	0
8	1	43	0
8	1	10	0
8	1	74	0
8	1	47	0
8	1	82	0
8	1	43	0
8	1	6	0
8	1	74	0
8	1	18	0
8	1	82	0
8	1	43	0
8	1	126	0
8	1	126	0
8	1	126	0
8	1	126	0
8	1	130	0
8	1	48	0
8	1	38	0
8	1	70	0
8	1	95	0
8	1	31	0
8	1	28	0
8	1	68	0
8	1	92	0
8	1	136	0
9	0	2	0
9	1	43	0
9	1	62	0
9	1	6	0
9	1	74	0
9	1	50	0
9	1	41	0
9	1	80	0
9	1	12	0
9	1	54	0
9	1	22	0
9	1	72	0
9	1	105	0
9	1	110	0
9	1	107	0
9	1	122	0
9	1	31	0
9	1	49	0
9	1	66	0
9	1	89	0
9	1	48	0
9	1	40	0
9	1	70	0
9	1	95	0
9	1	23	0
9	1	64	0
9	1	44	0
9	1	25	0
9	1	72	0
9	1	122	0
9	1	136	0
